<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
GAZP;0;240508;103633;154.65;250
GAZP;0;240508;103635;154.65;10
GAZP;0;240508;103636;154.65;10
GAZP;0;240508;103637;154.65;20
GAZP;0;240508;103638;154.65;20
GAZP;0;240508;103639;154.65;250
GAZP;0;240508;103639;154.65;50
GAZP;0;240508;103640;154.65;10
GAZP;0;240508;103643;154.64;20
GAZP;0;240508;103643;154.64;10
GAZP;0;240508;103644;154.64;10
GAZP;0;240508;103644;154.65;10
GAZP;0;240508;103645;154.65;10
GAZP;0;240508;103646;154.65;10
GAZP;0;240508;103650;154.65;10
GAZP;0;240508;103652;154.65;30
GAZP;0;240508;103654;154.65;570
GAZP;0;240508;103655;154.66;10
GAZP;0;240508;103656;154.66;990
GAZP;0;240508;103656;154.66;10
GAZP;0;240508;103656;154.67;10
GAZP;0;240508;103657;154.67;10
GAZP;0;240508;103701;154.67;10
GAZP;0;240508;103701;154.67;20
GAZP;0;240508;103703;154.67;60
GAZP;0;240508;103704;154.66;200
GAZP;0;240508;103709;154.67;90
GAZP;0;240508;103709;154.67;460
GAZP;0;240508;103709;154.68;10
GAZP;0;240508;103709;154.68;250
GAZP;0;240508;103709;154.68;230
GAZP;0;240508;103709;154.69;150
GAZP;0;240508;103709;154.69;1000
GAZP;0;240508;103709;154.69;720
GAZP;0;240508;103709;154.69;10
GAZP;0;240508;103709;154.7;1680
GAZP;0;240508;103709;154.7;10
GAZP;0;240508;103709;154.68;80
GAZP;0;240508;103710;154.7;50
GAZP;0;240508;103711;154.7;10
GAZP;0;240508;103712;154.7;30
GAZP;0;240508;103716;154.7;10
GAZP;0;240508;103716;154.7;150
GAZP;0;240508;103719;154.69;10
GAZP;0;240508;103727;154.7;10
GAZP;0;240508;103727;154.69;10
GAZP;0;240508;103728;154.69;10
GAZP;0;240508;103733;154.69;30
GAZP;0;240508;103734;154.7;100
GAZP;0;240508;103741;154.69;1000
GAZP;0;240508;103742;154.7;10
GAZP;0;240508;103744;154.7;20
GAZP;0;240508;103745;154.7;50
GAZP;0;240508;103746;154.7;50
GAZP;0;240508;103746;154.7;120
GAZP;0;240508;103747;154.69;270
GAZP;0;240508;103747;154.69;10
GAZP;0;240508;103747;154.69;10
GAZP;0;240508;103748;154.68;1000
GAZP;0;240508;103748;154.67;1610
GAZP;0;240508;103755;154.67;10
GAZP;0;240508;103755;154.67;10
GAZP;0;240508;103756;154.67;20
GAZP;0;240508;103757;154.67;10
GAZP;0;240508;103758;154.66;10
GAZP;0;240508;103758;154.66;2030
GAZP;0;240508;103759;154.65;860
GAZP;0;240508;103800;154.65;1570
GAZP;0;240508;103800;154.65;10
GAZP;0;240508;103800;154.65;250
GAZP;0;240508;103800;154.65;330
GAZP;0;240508;103800;154.64;50
GAZP;0;240508;103800;154.64;10
GAZP;0;240508;103800;154.63;10
GAZP;0;240508;103800;154.63;10
GAZP;0;240508;103800;154.62;90
GAZP;0;240508;103800;154.62;300
GAZP;0;240508;103800;154.62;2030
GAZP;0;240508;103800;154.61;10
GAZP;0;240508;103800;154.61;1360
GAZP;0;240508;103800;154.6;10
GAZP;0;240508;103800;154.6;20
GAZP;0;240508;103800;154.6;10
GAZP;0;240508;103800;154.6;10
GAZP;0;240508;103800;154.6;10
GAZP;0;240508;103800;154.6;760
GAZP;0;240508;103800;154.6;100
GAZP;0;240508;103804;154.6;20
GAZP;0;240508;103804;154.6;2110
GAZP;0;240508;103804;154.6;250
GAZP;0;240508;103804;154.6;450
GAZP;0;240508;103804;154.61;250
GAZP;0;240508;103804;154.61;120
GAZP;0;240508;103804;154.62;270
GAZP;0;240508;103804;154.62;210
GAZP;0;240508;103804;154.62;300
GAZP;0;240508;103804;154.64;280
GAZP;0;240508;103804;154.63;100
GAZP;0;240508;103805;154.65;20
GAZP;0;240508;103806;154.66;300
GAZP;0;240508;103806;154.66;1500
GAZP;0;240508;103806;154.66;800
GAZP;0;240508;103806;154.66;250
GAZP;0;240508;103806;154.67;4950
GAZP;0;240508;103806;154.67;690
GAZP;0;240508;103806;154.67;250
GAZP;0;240508;103806;154.68;250
GAZP;0;240508;103806;154.68;630
GAZP;0;240508;103806;154.68;380
GAZP;0;240508;103808;154.69;10
GAZP;0;240508;103808;154.69;250
GAZP;0;240508;103808;154.7;80
GAZP;0;240508;103808;154.7;530
GAZP;0;240508;103808;154.69;300
GAZP;0;240508;103809;154.7;780
GAZP;0;240508;103809;154.69;360
GAZP;0;240508;103809;154.7;100
GAZP;0;240508;103809;154.7;100
GAZP;0;240508;103813;154.7;70
GAZP;0;240508;103813;154.7;10
GAZP;0;240508;103813;154.7;20
GAZP;0;240508;103813;154.7;100
GAZP;0;240508;103813;154.7;80
GAZP;0;240508;103813;154.7;20
GAZP;0;240508;103813;154.7;310
GAZP;0;240508;103813;154.7;1480
GAZP;0;240508;103814;154.7;20
GAZP;0;240508;103814;154.7;500
GAZP;0;240508;103814;154.7;1000
GAZP;0;240508;103814;154.7;10
GAZP;0;240508;103814;154.7;190
GAZP;0;240508;103814;154.7;60
GAZP;0;240508;103814;154.7;800
GAZP;0;240508;103814;154.7;780
GAZP;0;240508;103814;154.7;1570
GAZP;0;240508;103814;154.7;1500
GAZP;0;240508;103815;154.7;100
GAZP;0;240508;103815;154.7;800
GAZP;0;240508;103817;154.7;50
GAZP;0;240508;103817;154.69;270
GAZP;0;240508;103820;154.7;820
GAZP;0;240508;103820;154.7;750
GAZP;0;240508;103821;154.69;70
GAZP;0;240508;103821;154.69;800
GAZP;0;240508;103821;154.69;80
GAZP;0;240508;103821;154.69;1170
GAZP;0;240508;103821;154.69;5360
GAZP;0;240508;103821;154.69;300
GAZP;0;240508;103821;154.69;2220
GAZP;0;240508;103822;154.69;200
GAZP;0;240508;103823;154.7;10
GAZP;0;240508;103824;154.69;10
GAZP;0;240508;103825;154.7;10
GAZP;0;240508;103826;154.69;260
GAZP;0;240508;103828;154.7;10
GAZP;0;240508;103829;154.7;20
GAZP;0;240508;103830;154.7;100
GAZP;0;240508;103831;154.7;830
GAZP;0;240508;103831;154.7;750
GAZP;0;240508;103831;154.7;10
GAZP;0;240508;103832;154.7;20
GAZP;0;240508;103833;154.7;10
GAZP;0;240508;103834;154.7;1620
GAZP;0;240508;103835;154.7;750
GAZP;0;240508;103835;154.7;250
GAZP;0;240508;103835;154.7;50
GAZP;0;240508;103835;154.7;500
GAZP;0;240508;103836;154.7;100
GAZP;0;240508;103836;154.7;300
GAZP;0;240508;103837;154.7;300
GAZP;0;240508;103838;154.7;10
GAZP;0;240508;103839;154.7;2500
GAZP;0;240508;103841;154.7;350
GAZP;0;240508;103843;154.7;50
GAZP;0;240508;103845;154.69;10
GAZP;0;240508;103845;154.69;550
GAZP;0;240508;103845;154.7;4000
GAZP;0;240508;103845;154.7;10
GAZP;0;240508;103845;154.7;100
GAZP;0;240508;103848;154.7;20
GAZP;0;240508;103849;154.7;10
GAZP;0;240508;103849;154.7;840
GAZP;0;240508;103849;154.7;250
GAZP;0;240508;103849;154.7;10
GAZP;0;240508;103849;154.71;20
GAZP;0;240508;103849;154.71;150
GAZP;0;240508;103849;154.71;20
GAZP;0;240508;103849;154.71;200
GAZP;0;240508;103849;154.71;720
GAZP;0;240508;103849;154.7;300
GAZP;0;240508;103849;154.7;300
GAZP;0;240508;103850;154.7;1000
GAZP;0;240508;103855;154.7;200
GAZP;0;240508;103855;154.7;340
GAZP;0;240508;103855;154.71;60
GAZP;0;240508;103856;154.71;20
GAZP;0;240508;103856;154.71;20
GAZP;0;240508;103857;154.71;70
GAZP;0;240508;103857;154.71;200
GAZP;0;240508;103857;154.7;10
GAZP;0;240508;103858;154.71;10
GAZP;0;240508;103859;154.71;120
GAZP;0;240508;103900;154.71;10
GAZP;0;240508;103900;154.71;10
GAZP;0;240508;103902;154.71;10
GAZP;0;240508;103902;154.71;850
GAZP;0;240508;103903;154.71;770
GAZP;0;240508;103905;154.7;450
GAZP;0;240508;103905;154.71;70
GAZP;0;240508;103908;154.71;20
GAZP;0;240508;103909;154.7;200
GAZP;0;240508;103909;154.7;800
GAZP;0;240508;103909;154.7;230
GAZP;0;240508;103909;154.7;10
GAZP;0;240508;103909;154.7;160
GAZP;0;240508;103910;154.7;30
GAZP;0;240508;103913;154.7;10
GAZP;0;240508;103913;154.71;80
GAZP;0;240508;103914;154.71;30
GAZP;0;240508;103914;154.71;200
GAZP;0;240508;103916;154.71;70
GAZP;0;240508;103917;154.71;500
GAZP;0;240508;103918;154.7;780
GAZP;0;240508;103918;154.7;250
GAZP;0;240508;103918;154.7;6900
GAZP;0;240508;103918;154.7;300
GAZP;0;240508;103918;154.69;400
GAZP;0;240508;103919;154.7;130
GAZP;0;240508;103919;154.7;500
GAZP;0;240508;103921;154.7;20
GAZP;0;240508;103923;154.7;100
GAZP;0;240508;103924;154.7;10
GAZP;0;240508;103925;154.7;500
GAZP;0;240508;103926;154.7;40
GAZP;0;240508;103927;154.69;50
GAZP;0;240508;103927;154.7;1500
GAZP;0;240508;103931;154.7;10
GAZP;0;240508;103933;154.69;10
GAZP;0;240508;103939;154.7;10
GAZP;0;240508;103939;154.69;30
GAZP;0;240508;103940;154.7;10
GAZP;0;240508;103941;154.69;10
GAZP;0;240508;103941;154.69;270
GAZP;0;240508;103941;154.69;230
GAZP;0;240508;103941;154.69;10
GAZP;0;240508;103944;154.68;30
GAZP;0;240508;103944;154.66;10
GAZP;0;240508;103944;154.66;10
GAZP;0;240508;103944;154.67;100
GAZP;0;240508;103945;154.67;10
GAZP;0;240508;103945;154.66;10
GAZP;0;240508;103946;154.67;50
GAZP;0;240508;103947;154.67;140
GAZP;0;240508;103947;154.67;250
GAZP;0;240508;103950;154.67;10
GAZP;0;240508;103951;154.67;50
GAZP;0;240508;103953;154.67;100
GAZP;0;240508;103954;154.67;400
GAZP;0;240508;103954;154.67;570
GAZP;0;240508;103954;154.67;10
GAZP;0;240508;103955;154.67;450
GAZP;0;240508;103957;154.67;50
GAZP;0;240508;104002;154.67;50
GAZP;0;240508;104005;154.67;20
GAZP;0;240508;104007;154.67;20
GAZP;0;240508;104011;154.67;80
GAZP;0;240508;104014;154.66;50
GAZP;0;240508;104016;154.67;50
GAZP;0;240508;104017;154.67;70
GAZP;0;240508;104017;154.67;10
GAZP;0;240508;104018;154.67;60
GAZP;0;240508;104018;154.66;20
GAZP;0;240508;104021;154.67;100
GAZP;0;240508;104023;154.67;20
GAZP;0;240508;104023;154.67;140
GAZP;0;240508;104024;154.67;50
GAZP;0;240508;104027;154.67;100
GAZP;0;240508;104029;154.66;10
GAZP;0;240508;104029;154.66;60
GAZP;0;240508;104029;154.66;10
GAZP;0;240508;104029;154.66;620
GAZP;0;240508;104033;154.66;10
GAZP;0;240508;104033;154.66;130
GAZP;0;240508;104033;154.65;320
GAZP;0;240508;104035;154.65;50
GAZP;0;240508;104036;154.66;20
GAZP;0;240508;104042;154.66;10
GAZP;0;240508;104042;154.66;50
GAZP;0;240508;104045;154.66;10
GAZP;0;240508;104045;154.66;10
GAZP;0;240508;104049;154.65;10
GAZP;0;240508;104050;154.66;20
GAZP;0;240508;104050;154.66;20
GAZP;0;240508;104052;154.66;10
GAZP;0;240508;104052;154.66;20
GAZP;0;240508;104052;154.66;10
GAZP;0;240508;104054;154.66;100
GAZP;0;240508;104055;154.65;300
GAZP;0;240508;104055;154.66;10
GAZP;0;240508;104055;154.66;10
GAZP;0;240508;104057;154.66;10
GAZP;0;240508;104100;154.66;10
GAZP;0;240508;104100;154.66;10
GAZP;0;240508;104105;154.66;10
GAZP;0;240508;104105;154.66;10
GAZP;0;240508;104105;154.66;60
GAZP;0;240508;104106;154.65;500
GAZP;0;240508;104107;154.66;80
GAZP;0;240508;104107;154.66;10
GAZP;0;240508;104107;154.65;10
GAZP;0;240508;104110;154.66;20
GAZP;0;240508;104114;154.65;50
GAZP;0;240508;104115;154.66;10
GAZP;0;240508;104116;154.66;10
GAZP;0;240508;104117;154.66;100
GAZP;0;240508;104118;154.66;10
GAZP;0;240508;104120;154.66;10
GAZP;0;240508;104121;154.66;10
GAZP;0;240508;104122;154.66;10
GAZP;0;240508;104123;154.66;640
GAZP;0;240508;104124;154.66;30
GAZP;0;240508;104125;154.66;90
GAZP;0;240508;104125;154.66;10
GAZP;0;240508;104127;154.66;40
GAZP;0;240508;104127;154.66;50
GAZP;0;240508;104129;154.66;100
GAZP;0;240508;104130;154.66;10
GAZP;0;240508;104130;154.66;10
GAZP;0;240508;104131;154.66;130
GAZP;0;240508;104131;154.66;140
GAZP;0;240508;104131;154.66;10
GAZP;0;240508;104131;154.67;20
GAZP;0;240508;104131;154.67;10
GAZP;0;240508;104131;154.67;120
GAZP;0;240508;104133;154.68;10
GAZP;0;240508;104133;154.69;10
GAZP;0;240508;104134;154.69;30
GAZP;0;240508;104135;154.69;10
GAZP;0;240508;104135;154.69;10
GAZP;0;240508;104136;154.69;50
GAZP;0;240508;104136;154.69;100
GAZP;0;240508;104140;154.68;60
GAZP;0;240508;104140;154.69;20
GAZP;0;240508;104140;154.69;20
GAZP;0;240508;104141;154.69;80
GAZP;0;240508;104141;154.69;80
GAZP;0;240508;104142;154.69;60
GAZP;0;240508;104142;154.69;30
GAZP;0;240508;104142;154.69;30
GAZP;0;240508;104144;154.69;10
GAZP;0;240508;104145;154.69;10
GAZP;0;240508;104145;154.69;20
GAZP;0;240508;104149;154.69;10
GAZP;0;240508;104150;154.69;30
GAZP;0;240508;104150;154.68;290
GAZP;0;240508;104150;154.69;10
GAZP;0;240508;104151;154.68;130
GAZP;0;240508;104154;154.69;100
GAZP;0;240508;104155;154.69;10
GAZP;0;240508;104155;154.69;10
GAZP;0;240508;104157;154.69;10
GAZP;0;240508;104159;154.69;50
GAZP;0;240508;104200;154.69;10
GAZP;0;240508;104202;154.68;60
GAZP;0;240508;104202;154.69;10
GAZP;0;240508;104205;154.69;10
GAZP;0;240508;104205;154.69;20
GAZP;0;240508;104209;154.69;10
GAZP;0;240508;104210;154.69;10
GAZP;0;240508;104211;154.69;10
GAZP;0;240508;104213;154.68;10
GAZP;0;240508;104213;154.69;100
GAZP;0;240508;104215;154.69;10
GAZP;0;240508;104220;154.69;60
GAZP;0;240508;104220;154.69;40
GAZP;0;240508;104220;154.69;10
GAZP;0;240508;104220;154.69;10
GAZP;0;240508;104221;154.68;30
GAZP;0;240508;104221;154.68;100
GAZP;0;240508;104221;154.68;20
GAZP;0;240508;104221;154.66;50
GAZP;0;240508;104222;154.67;130
GAZP;0;240508;104222;154.67;10
GAZP;0;240508;104223;154.67;60
GAZP;0;240508;104223;154.66;50
GAZP;0;240508;104223;154.67;20
GAZP;0;240508;104225;154.67;20
GAZP;0;240508;104226;154.66;250
GAZP;0;240508;104226;154.66;10
GAZP;0;240508;104226;154.66;10
GAZP;0;240508;104226;154.66;100
GAZP;0;240508;104226;154.66;20
GAZP;0;240508;104226;154.65;1330
GAZP;0;240508;104226;154.65;20
GAZP;0;240508;104226;154.65;10
GAZP;0;240508;104226;154.65;500
GAZP;0;240508;104226;154.65;220
GAZP;0;240508;104226;154.65;10
GAZP;0;240508;104226;154.65;10
GAZP;0;240508;104226;154.65;120
GAZP;0;240508;104226;154.65;100
GAZP;0;240508;104226;154.65;100
GAZP;0;240508;104227;154.65;10
GAZP;0;240508;104227;154.65;70
GAZP;0;240508;104227;154.64;10
GAZP;0;240508;104227;154.64;10
GAZP;0;240508;104228;154.65;10
GAZP;0;240508;104233;154.65;100
GAZP;0;240508;104234;154.64;20
GAZP;0;240508;104234;154.62;60
GAZP;0;240508;104235;154.62;70
GAZP;0;240508;104237;154.62;20
GAZP;0;240508;104238;154.62;100
GAZP;0;240508;104239;154.62;60
GAZP;0;240508;104241;154.62;10
GAZP;0;240508;104242;154.61;10
GAZP;0;240508;104243;154.62;20
GAZP;0;240508;104245;154.63;10
GAZP;0;240508;104245;154.63;20
GAZP;0;240508;104245;154.63;100
GAZP;0;240508;104246;154.62;60
GAZP;0;240508;104250;154.63;10
GAZP;0;240508;104252;154.63;60
GAZP;0;240508;104253;154.62;10
GAZP;0;240508;104253;154.62;10
GAZP;0;240508;104255;154.62;10
GAZP;0;240508;104257;154.62;10
GAZP;0;240508;104300;154.62;10
GAZP;0;240508;104300;154.62;10
GAZP;0;240508;104300;154.62;10
GAZP;0;240508;104301;154.62;30
GAZP;0;240508;104302;154.61;2990
GAZP;0;240508;104302;154.61;250
GAZP;0;240508;104303;154.61;1480
GAZP;0;240508;104303;154.61;1420
GAZP;0;240508;104303;154.61;1360
GAZP;0;240508;104305;154.61;20
GAZP;0;240508;104305;154.61;10
GAZP;0;240508;104307;154.6;10
GAZP;0;240508;104307;154.6;10
GAZP;0;240508;104307;154.6;200
GAZP;0;240508;104307;154.6;10
GAZP;0;240508;104307;154.6;60
GAZP;0;240508;104307;154.6;200
GAZP;0;240508;104307;154.6;20
GAZP;0;240508;104307;154.6;860
GAZP;0;240508;104307;154.6;1170
GAZP;0;240508;104307;154.6;300
GAZP;0;240508;104307;154.6;250
GAZP;0;240508;104307;154.6;10
GAZP;0;240508;104308;154.6;100
GAZP;0;240508;104310;154.6;1000
GAZP;0;240508;104310;154.6;10
GAZP;0;240508;104310;154.6;10
GAZP;0;240508;104311;154.6;10
GAZP;0;240508;104311;154.6;20
GAZP;0;240508;104312;154.6;20
GAZP;0;240508;104312;154.59;10
GAZP;0;240508;104312;154.59;50
GAZP;0;240508;104314;154.6;10
GAZP;0;240508;104315;154.6;20
GAZP;0;240508;104315;154.6;20
GAZP;0;240508;104316;154.6;210
GAZP;0;240508;104316;154.6;30
GAZP;0;240508;104316;154.59;60
GAZP;0;240508;104319;154.6;20
GAZP;0;240508;104320;154.6;10
GAZP;0;240508;104320;154.6;10
GAZP;0;240508;104322;154.59;10
GAZP;0;240508;104322;154.6;30
GAZP;0;240508;104322;154.6;30
GAZP;0;240508;104325;154.6;10
GAZP;0;240508;104325;154.6;10
GAZP;0;240508;104326;154.6;10
GAZP;0;240508;104326;154.6;10
GAZP;0;240508;104327;154.61;30
GAZP;0;240508;104328;154.6;330
GAZP;0;240508;104330;154.61;10
GAZP;0;240508;104330;154.61;10
GAZP;0;240508;104331;154.61;10
GAZP;0;240508;104334;154.61;10
GAZP;0;240508;104334;154.6;10
GAZP;0;240508;104335;154.61;20
GAZP;0;240508;104335;154.61;20
GAZP;0;240508;104336;154.61;10
GAZP;0;240508;104336;154.61;10
GAZP;0;240508;104338;154.6;40
GAZP;0;240508;104338;154.6;1000
GAZP;0;240508;104340;154.61;10
GAZP;0;240508;104343;154.61;10
GAZP;0;240508;104344;154.6;100
GAZP;0;240508;104345;154.61;10
GAZP;0;240508;104349;154.61;30
GAZP;0;240508;104350;154.61;10
GAZP;0;240508;104351;154.61;10
GAZP;0;240508;104352;154.61;20
GAZP;0;240508;104352;154.6;630
GAZP;0;240508;104352;154.6;20
GAZP;0;240508;104353;154.6;240
GAZP;0;240508;104353;154.6;240
GAZP;0;240508;104353;154.6;800
GAZP;0;240508;104355;154.61;30
GAZP;0;240508;104355;154.61;10
GAZP;0;240508;104355;154.61;10
GAZP;0;240508;104400;154.61;10
GAZP;0;240508;104400;154.61;20
GAZP;0;240508;104400;154.61;20
GAZP;0;240508;104402;154.61;30
GAZP;0;240508;104405;154.6;50
GAZP;0;240508;104405;154.6;450
GAZP;0;240508;104405;154.61;300
GAZP;0;240508;104405;154.61;1000
GAZP;0;240508;104405;154.61;10
GAZP;0;240508;104405;154.61;10
GAZP;0;240508;104406;154.6;2400
GAZP;0;240508;104406;154.6;10
GAZP;0;240508;104406;154.6;50
GAZP;0;240508;104406;154.6;10
GAZP;0;240508;104406;154.6;830
GAZP;0;240508;104406;154.6;200
GAZP;0;240508;104408;154.6;50
GAZP;0;240508;104408;154.6;390
GAZP;0;240508;104409;154.59;10
GAZP;0;240508;104409;154.59;20
GAZP;0;240508;104410;154.6;30
GAZP;0;240508;104411;154.61;10
GAZP;0;240508;104412;154.59;10
GAZP;0;240508;104413;154.6;300
GAZP;0;240508;104413;154.6;300
GAZP;0;240508;104413;154.6;570
GAZP;0;240508;104413;154.61;230
GAZP;0;240508;104413;154.61;550
GAZP;0;240508;104413;154.61;20
GAZP;0;240508;104413;154.61;430
GAZP;0;240508;104413;154.61;10
GAZP;0;240508;104413;154.61;10
GAZP;0;240508;104413;154.62;10
GAZP;0;240508;104413;154.62;10
GAZP;0;240508;104413;154.59;200
GAZP;0;240508;104413;154.59;300
GAZP;0;240508;104414;154.6;20
GAZP;0;240508;104415;154.6;30
GAZP;0;240508;104415;154.6;10
GAZP;0;240508;104417;154.62;10
GAZP;0;240508;104417;154.6;50
GAZP;0;240508;104417;154.6;10
GAZP;0;240508;104419;154.6;870
GAZP;0;240508;104419;154.61;10
GAZP;0;240508;104420;154.61;330
GAZP;0;240508;104420;154.61;20
GAZP;0;240508;104420;154.61;20
GAZP;0;240508;104421;154.61;20
GAZP;0;240508;104423;154.61;90
GAZP;0;240508;104423;154.6;80
GAZP;0;240508;104425;154.6;50
GAZP;0;240508;104425;154.6;50
GAZP;0;240508;104425;154.61;10
GAZP;0;240508;104425;154.63;10
GAZP;0;240508;104425;154.63;740
GAZP;0;240508;104425;154.63;300
GAZP;0;240508;104426;154.64;10
GAZP;0;240508;104426;154.64;10
GAZP;0;240508;104426;154.64;350
GAZP;0;240508;104426;154.65;750
GAZP;0;240508;104426;154.65;10
GAZP;0;240508;104426;154.64;40
GAZP;0;240508;104426;154.65;50
GAZP;0;240508;104426;154.64;70
GAZP;0;240508;104427;154.65;470
GAZP;0;240508;104427;154.65;20
GAZP;0;240508;104428;154.64;50
GAZP;0;240508;104428;154.65;100
GAZP;0;240508;104428;154.65;1000
GAZP;0;240508;104430;154.65;10
GAZP;0;240508;104430;154.65;10
GAZP;0;240508;104431;154.64;50
GAZP;0;240508;104431;154.64;50
GAZP;0;240508;104431;154.64;40
GAZP;0;240508;104431;154.64;40
GAZP;0;240508;104431;154.64;40
GAZP;0;240508;104431;154.64;100
GAZP;0;240508;104432;154.64;80
GAZP;0;240508;104432;154.64;50
GAZP;0;240508;104432;154.64;110
GAZP;0;240508;104432;154.65;380
GAZP;0;240508;104433;154.64;40
GAZP;0;240508;104433;154.64;60
GAZP;0;240508;104433;154.64;70
GAZP;0;240508;104433;154.64;80
GAZP;0;240508;104433;154.64;130
GAZP;0;240508;104433;154.64;40
GAZP;0;240508;104434;154.64;70
GAZP;0;240508;104434;154.64;30
GAZP;0;240508;104434;154.64;40
GAZP;0;240508;104435;154.64;40
GAZP;0;240508;104435;154.64;30
GAZP;0;240508;104435;154.64;40
GAZP;0;240508;104435;154.64;50
GAZP;0;240508;104435;154.64;110
GAZP;0;240508;104436;154.64;30
GAZP;0;240508;104437;154.64;60
GAZP;0;240508;104437;154.64;130
GAZP;0;240508;104437;154.64;110
GAZP;0;240508;104437;154.64;80
GAZP;0;240508;104438;154.64;40
GAZP;0;240508;104438;154.64;20
GAZP;0;240508;104439;154.64;40
GAZP;0;240508;104439;154.64;80
GAZP;0;240508;104439;154.64;70
GAZP;0;240508;104440;154.64;100
GAZP;0;240508;104440;154.64;40
GAZP;0;240508;104440;154.63;60
GAZP;0;240508;104440;154.62;720
GAZP;0;240508;104440;154.62;250
GAZP;0;240508;104440;154.63;1500
GAZP;0;240508;104440;154.63;300
GAZP;0;240508;104440;154.65;10
GAZP;0;240508;104441;154.62;10
GAZP;0;240508;104441;154.62;50
GAZP;0;240508;104441;154.62;60
GAZP;0;240508;104441;154.62;40
GAZP;0;240508;104443;154.62;40
GAZP;0;240508;104443;154.64;130
GAZP;0;240508;104443;154.64;10
GAZP;0;240508;104443;154.62;60
GAZP;0;240508;104444;154.62;50
GAZP;0;240508;104444;154.61;60
GAZP;0;240508;104445;154.61;60
GAZP;0;240508;104445;154.61;50
GAZP;0;240508;104445;154.63;10
GAZP;0;240508;104446;154.61;50
GAZP;0;240508;104447;154.61;30
GAZP;0;240508;104447;154.61;30
GAZP;0;240508;104447;154.6;40
GAZP;0;240508;104447;154.6;40
GAZP;0;240508;104447;154.6;60
GAZP;0;240508;104447;154.6;30
GAZP;0;240508;104447;154.6;30
GAZP;0;240508;104447;154.6;10
GAZP;0;240508;104447;154.59;10
GAZP;0;240508;104449;154.6;20
GAZP;0;240508;104449;154.6;100
GAZP;0;240508;104449;154.6;700
GAZP;0;240508;104449;154.6;30
GAZP;0;240508;104449;154.6;40
GAZP;0;240508;104449;154.6;40
GAZP;0;240508;104449;154.6;20
GAZP;0;240508;104449;154.6;40
GAZP;0;240508;104449;154.6;30
GAZP;0;240508;104449;154.6;50
GAZP;0;240508;104449;154.6;40
GAZP;0;240508;104449;154.6;10
GAZP;0;240508;104450;154.6;20
GAZP;0;240508;104452;154.59;10
GAZP;0;240508;104452;154.59;40
GAZP;0;240508;104452;154.59;200
GAZP;0;240508;104452;154.58;10
GAZP;0;240508;104452;154.58;10
GAZP;0;240508;104452;154.58;10
GAZP;0;240508;104452;154.58;50
GAZP;0;240508;104452;154.58;690
GAZP;0;240508;104453;154.6;10
GAZP;0;240508;104453;154.6;90
GAZP;0;240508;104453;154.6;40
GAZP;0;240508;104453;154.6;150
GAZP;0;240508;104453;154.6;50
GAZP;0;240508;104453;154.6;40
GAZP;0;240508;104453;154.6;50
GAZP;0;240508;104453;154.6;40
GAZP;0;240508;104453;154.6;40
GAZP;0;240508;104453;154.6;60
GAZP;0;240508;104453;154.6;40
GAZP;0;240508;104453;154.6;70
GAZP;0;240508;104453;154.6;50
GAZP;0;240508;104453;154.6;50
GAZP;0;240508;104453;154.6;50
GAZP;0;240508;104453;154.6;40
GAZP;0;240508;104453;154.6;70
GAZP;0;240508;104453;154.6;50
GAZP;0;240508;104453;154.6;10
GAZP;0;240508;104455;154.6;30
GAZP;0;240508;104455;154.6;10
GAZP;0;240508;104458;154.59;50
GAZP;0;240508;104500;154.59;750
GAZP;0;240508;104500;154.59;300
GAZP;0;240508;104500;154.59;250
GAZP;0;240508;104500;154.59;20
GAZP;0;240508;104500;154.59;10
GAZP;0;240508;104501;154.58;200
GAZP;0;240508;104501;154.58;110
GAZP;0;240508;104501;154.6;10
GAZP;0;240508;104502;154.6;10
GAZP;0;240508;104502;154.58;120
GAZP;0;240508;104502;154.58;40
GAZP;0;240508;104505;154.6;10
GAZP;0;240508;104508;154.6;20
GAZP;0;240508;104508;154.6;40
GAZP;0;240508;104508;154.6;30
GAZP;0;240508;104508;154.6;40
GAZP;0;240508;104508;154.6;40
GAZP;0;240508;104508;154.6;50
GAZP;0;240508;104508;154.6;30
GAZP;0;240508;104508;154.6;30
GAZP;0;240508;104508;154.6;80
GAZP;0;240508;104508;154.6;40
GAZP;0;240508;104508;154.6;40
GAZP;0;240508;104508;154.6;10
GAZP;0;240508;104510;154.6;10
GAZP;0;240508;104511;154.58;210
GAZP;0;240508;104511;154.58;10
GAZP;0;240508;104511;154.58;10
GAZP;0;240508;104511;154.58;60
GAZP;0;240508;104511;154.6;20
GAZP;0;240508;104511;154.6;10
GAZP;0;240508;104511;154.6;50
